object_id	trip_id
5.922.748-3	IIC07B
9.672.943-k	TPT111
13.777.609-k	IIC115
11.549.235-7	IIC213
17.504.473-6	IIC212
5.797.898-8	IIC071
10.486.001-k	IIC082
10.959.917-4	IIC098
6.839.342-6	TPT018
6.788.744-1	IIC135
17.367.746-4	IIC134
13.609.812-8	IIC08B
16.714.593-k	IIC177
20.452.329-k	IIC154 IIC09E
18.340.533-k	IIC142
7.765.512-3	IIC161
12.764.168-4	IIC164
15.151.078-7	TPT068
17.645.220-k	IIC122
13.142.214-8	IIC142
18.815.818-8	IIC01C
5.407.670-3	IIC05D
12.385.380-6	IIC046
12.754.198-1	IIC09D
20.718.054-8	IIC03C
14.418.367-3	IIC107
11.053.719-k	IIC152
10.494.884-7	IIC211
15.147.383-k	TPT02J
12.056.411-k	IIC167
16.454.535-k	IIC064
14.232.187-4	IIC197
20.323.739-1	IIC212
16.717.958-4	IIC01C
20.335.758-3	IIC069
18.633.741-7	IIC067
9.446.453-6	IIC154
17.590.781-5	IIC138
7.089.853-5	IIC196
15.593.940-k	IIC013
5.730.529-k	IIC211
12.174.791-k	IIC123
5.400.689-6	IIC08G IIC144
5.161.650-2	IIC138
11.474.738-6	TPT065 TPT066
17.238.379-3	IIC06G
17.609.752-3	IIC172
11.362.786-7	IIC099
12.168.430-6	IIC046 IIC045
19.059.273-1	IIC08A
18.845.112-8	IIC183
11.363.118-k	IIC152
9.249.928-6	IIC216
16.401.097-k	TPT095
21.037.204-k	TPT10C
19.656.856-5	IIC083
10.985.203-1	TPT012
10.573.977-k	IIC154 IIC09G
21.019.783-4	IIC046
9.537.724-6	IIC193
14.037.330-3	IIC02D
18.917.947-2	IIC127
6.514.141-8	IIC066
10.344.636-8	TPT087
19.170.920-9	IIC04E
21.848.579-k	TPT114
13.234.858-8	IIC123
20.881.506-7	IIC023
20.184.636-6	IIC218
12.835.575-8	IIC051
18.099.939-6	TPT102
17.544.175-1	IIC206
20.258.905-7	IIC04B IIC04C
8.630.759-6	IIC01B
11.638.491-4	IIC203
18.995.371-2	IIC05G
21.424.078-5	IIC01B
9.366.744-1	IIC097
8.983.790-1	IIC011
11.828.715-k	IIC123
8.305.537-5	IIC214
12.039.778-8	TPT051
5.232.891-8	IIC192
14.094.532-3	IIC063
14.341.122-2	IIC163
12.815.583-k	IIC184
5.227.074-k	IIC076
20.876.073-4	IIC052
12.051.736-8	IIC018 IIC017
10.148.136-k	TPT077 TPT078
15.387.736-k	IIC121
12.745.742-5	IIC152
21.964.987-8	IIC183
8.396.927-k	IIC132
17.828.291-3	IIC088 IIC142
11.923.548-k	IIC066
12.017.973-k	IIC166
17.684.151-6	IIC02E
8.942.065-2	TPT122
18.319.534-4	IIC066
14.318.361-k	IIC018
8.173.670-7	IIC172
11.244.492-k	IIC141
5.757.141-1	IIC121
15.398.451-4	IIC207
16.862.807-2	IIC181
7.906.286-3	IIC175
10.449.201-k	IIC116
9.121.323-k	IIC175
16.559.640-4	TPT095
6.585.734-k	IIC207
15.233.894-5	IIC039
13.515.408-3	IIC02G
12.337.164-k	IIC024
12.372.285-k	IIC023
14.420.910-9	IIC165
8.404.819-4	IIC174
8.196.025-9	IIC074
9.968.383-k	IIC07C
17.254.896-2	IIC178
13.089.814-9	IIC198
21.694.542-5	IIC023
14.435.797-3	IIC05F
13.556.851-1	TPT077
13.110.714-5	IIC076
10.443.585-8	IIC196
17.573.883-5	IIC08B
7.714.701-2	IIC059
21.190.272-8	IIC203 IIC202
11.204.229-6	IIC211
17.728.449-1	IIC132 IIC133
10.249.405-9	IIC201
12.652.075-1	IIC04C
18.762.036-8	IIC132 IIC133
6.727.176-9	IIC126
10.741.140-2	IIC02G
16.651.545-9	IIC108
9.240.910-4	IIC087
11.378.096-7	IIC104
13.613.942-8	IIC182
21.827.715-2	TPT06E
18.131.078-2	IIC203
11.813.974-7	IIC154 IIC09G
15.286.904-5	IIC177
18.250.223-5	IIC107
5.037.200-6	IIC071
10.143.966-6	IIC07G
17.240.398-k	IIC044
16.715.434-4	IIC218
18.280.236-k	TPT105
14.143.171-4	IIC11D
12.577.607-8	IIC036
7.510.574-6	IIC172
13.556.443-5	IIC175
13.725.010-1	IIC092
9.919.396-4	IIC01C
12.281.805-5	IIC128
18.121.235-7	IIC03E
20.633.349-9	IIC207
10.145.307-3	IIC037
11.437.745-7	IIC037
19.540.106-3	IIC194
14.914.352-1	IIC02F
15.572.664-4	IIC116
17.766.112-k	IIC143
14.842.370-9	IIC03F
10.444.935-2	IIC144
16.657.973-2	TPT02K
21.736.866-9	IIC166
14.877.806-k	IIC08F IIC143
13.117.611-2	IIC167
15.272.096-3	IIC166
18.648.291-3	IIC05B
14.772.659-7	IIC054
9.296.740-9	IIC06F
13.657.319-5	IIC11D
12.713.942-3	IIC098
14.606.014-5	IIC138
10.739.281-5	IIC176
11.492.897-6	IIC125
13.930.587-6	IIC144
8.963.652-3	IIC031
16.651.282-4	TPT01B
20.240.962-8	IIC087
20.509.607-8	IIC123
11.487.417-5	IIC095
17.110.749-k	IIC141
14.818.366-k	IIC122
5.085.966-5	IIC141
11.378.691-4	IIC173
21.640.270-7	IIC11B IIC214
16.476.447-8	IIC217
11.170.726-k	TPT104
15.236.028-2	IIC135
7.151.801-9	IIC181
10.816.333-k	TPT01G
14.135.203-2	IIC195
12.849.945-8	IIC116
11.747.357-k	IIC03A
15.747.266-6	IIC203
15.025.497-3	IIC06D
17.848.028-6	IIC075
8.665.495-4	IIC175
9.585.698-5	IIC03A
18.614.092-3	IIC04E
16.956.630-5	TPT042
19.116.529-2	IIC07B
13.365.499-2	IIC027
15.941.031-5	IIC059
21.457.070-k	IIC173
6.717.156-k	TPT025
17.298.361-8	IIC09C
21.580.550-6	IIC03E
11.530.042-3	IIC208
11.325.531-5	IIC194
15.408.806-7	IIC013 IIC014
11.999.427-6	IIC171
8.325.273-1	IIC11D
9.141.994-7	TPT032
19.854.553-8	IIC184
13.331.345-1	IIC204
20.588.793-8	IIC106
5.418.426-3	IIC173
16.303.748-3	IIC044
12.025.361-1	IIC135 IIC134
9.892.597-k	IIC217 IIC11C
9.836.463-3	IIC012
10.126.025-9	IIC01D
11.647.884-6	IIC216
8.257.777-7	IIC08C
13.442.427-3	IIC167
5.053.200-3	IIC032
11.341.657-2	IIC02C
13.031.379-5	IIC076
7.598.976-8	IIC144
12.188.335-k	TPT054
16.557.010-3	IIC133
14.431.948-6	IIC216
12.543.312-k	IIC121
16.044.242-5	IIC154
11.346.220-5	IIC164
5.489.606-9	IIC137
7.253.764-5	IIC137
11.369.422-k	IIC09D
20.956.685-k	IIC136
16.353.283-2	IIC028
12.295.163-4	TPT138
20.269.830-1	IIC181
16.040.205-9	IIC091
20.180.900-2	IIC132 IIC133
7.909.818-3	TPT016
6.265.198-9	IIC218
16.816.126-3	IIC194
10.941.767-k	IIC142
21.116.000-4	IIC212
12.641.534-6	IIC016
5.295.383-9	IIC208
12.692.728-2	IIC121
16.396.834-7	IIC205
13.591.890-3	IIC098
6.171.247-k	IIC029
16.744.018-5	IIC06B
20.333.137-1	IIC165
11.598.463-2	IIC175
6.927.072-7	IIC056
9.007.582-9	IIC038
7.463.078-2	TPT02J
14.733.052-9	IIC041 IIC042
7.057.190-k	IIC077
20.597.368-k	IIC07A
17.234.074-1	IIC03C
17.807.317-6	IIC133
13.105.669-9	IIC176
11.536.613-k	TPT138
16.022.318-9	IIC078
14.058.098-8	IIC184
18.685.062-9	TPT117
6.376.377-2	IIC11D
20.298.211-5	IIC171
18.270.159-9	IIC11G
20.754.101-k	IIC218
14.123.066-2	IIC133
15.309.424-1	IIC095 IIC151
16.530.302-4	IIC218
20.891.530-4	IIC052
16.801.537-2	IIC012
10.832.937-8	IIC213
9.362.940-k	IIC214
16.017.963-5	IIC214
13.173.925-7	IIC195
12.762.120-9	IIC134
13.453.108-8	IIC048
12.672.689-9	IIC196
10.974.859-5	IIC102
12.311.953-3	IIC08G IIC144
18.042.953-k	TPT044
11.010.910-5	IIC141
15.986.513-4	IIC048
20.493.441-k	IIC166
10.091.434-4	IIC196
13.565.910-k	IIC094
10.165.521-k	IIC03A
10.289.585-1	IIC021
9.780.748-5	IIC086
8.894.944-7	IIC177
12.293.569-8	IIC211
5.261.193-8	TPT132
11.474.360-7	IIC053
16.446.067-3	IIC168
5.802.295-k	TPT113
11.897.935-4	IIC154
6.381.529-2	IIC194
8.741.775-1	TPT03B TPT03C
11.282.641-6	IIC196
17.705.213-2	IIC216
6.371.249-3	IIC04A
5.784.570-8	IIC195
17.625.791-1	IIC134
17.205.860-4	IIC038
10.512.160-1	TPT08D
8.840.900-k	IIC018
16.160.156-k	IIC07C
13.047.028-9	IIC168
7.795.499-6	IIC04D
14.436.661-1	IIC203
14.787.002-7	IIC203
5.343.135-6	IIC163
14.959.005-6	IIC208
11.713.354-k	IIC087 IIC141
6.106.445-1	IIC06B
13.863.537-6	IIC114
15.558.156-5	IIC196
14.201.369-k	IIC072
11.772.233-3	IIC11C
15.679.042-7	IIC01A IIC019
5.571.828-8	IIC119 IIC214
11.983.888-6	IIC113
7.908.747-5	IIC135 IIC134
12.768.357-3	IIC034
6.702.811-2	IIC144
5.808.439-5	IIC135
20.691.836-5	IIC056
20.307.719-k	IIC143
15.556.000-2	IIC029
7.163.509-k	IIC192
20.154.162-k	IIC192
12.065.229-k	IIC102
5.782.125-6	IIC038
16.724.325-8	IIC207
5.192.865-2	IIC197
21.099.945-k	IIC078
15.747.314-k	IIC07F
16.416.820-4	IIC135
10.284.440-8	IIC144
5.960.280-2	IIC136
6.234.161-k	IIC121
9.560.693-8	IIC204
5.481.315-5	IIC04B IIC04C
10.892.721-6	IIC166
16.593.584-5	IIC06G
11.372.165-k	IIC208
13.169.412-1	IIC176
11.916.994-1	IIC11B IIC214
21.784.361-8	TPT02G TPT02I TPT02H
8.748.106-9	IIC08B
8.176.006-3	IIC206
7.379.880-9	IIC137
20.607.011-k	IIC06E
20.969.887-k	IIC136
7.354.351-7	IIC183
8.667.252-9	IIC217
15.314.209-2	IIC126
20.660.632-k	IIC142
7.495.766-8	IIC119
11.202.070-5	IIC07A
11.056.908-4	TPT113
6.990.963-9	TPT036
18.295.998-7	IIC03G
14.354.164-9	IIC07C
10.012.121-2	IIC07C
8.692.420-k	IIC207
12.779.194-5	IIC055
14.286.433-9	IIC068
16.905.105-4	IIC133
6.603.880-7	IIC165
5.205.252-1	IIC039
12.682.293-6	IIC192
9.291.110-1	IIC05D
21.358.357-3	IIC066
6.635.884-4	IIC032
14.625.963-4	IIC197
16.589.774-9	IIC201
19.943.154-4	IIC134
21.385.316-3	IIC172
10.012.569-2	IIC031
9.378.352-2	IIC194
15.149.174-k	IIC133
19.111.901-k	IIC07F
17.401.227-k	IIC153
6.081.388-4	IIC033
6.098.102-7	IIC207
14.695.737-4	IIC06C
8.148.328-k	IIC217
19.947.630-k	IIC077
21.639.831-9	IIC183
17.710.337-3	IIC215
16.765.587-4	IIC163
11.653.675-7	IIC152
10.798.778-9	IIC176
12.863.959-4	TPT044
14.406.211-6	IIC042
7.678.634-8	IIC141
13.737.946-5	IIC174
10.558.791-k	IIC052
13.246.529-k	IIC06A
8.290.911-7	IIC191
10.864.674-8	IIC172
12.712.347-k	TPT029
11.431.726-8	IIC125
9.306.939-k	IIC184
7.108.056-k	IIC217
20.282.250-9	IIC212
8.070.006-7	IIC01C
12.970.349-k	IIC09F
15.196.417-6	IIC124
16.438.137-4	IIC194
7.910.857-k	IIC174
10.303.906-1	IIC07F
14.493.791-k	IIC154
21.676.085-9	IIC05B
14.418.795-4	IIC218
19.749.635-5	IIC097
5.727.731-9	TPT044
17.569.041-7	TPT06G
20.209.414-7	IIC115
18.298.173-7	IIC113
19.637.084-6	IIC097
11.938.347-1	IIC091
17.484.843-2	IIC168
9.374.748-8	IIC141
10.657.252-6	IIC09D
13.453.022-7	IIC11G
19.420.736-k	IIC101
18.120.067-7	IIC09A
7.073.904-6	IIC021
8.262.992-k	IIC076
16.450.815-3	IIC04C
6.745.791-9	IIC184
18.992.742-8	IIC136 IIC137
18.496.577-1	IIC023
8.678.765-2	IIC167
12.671.348-7	IIC165
18.139.871-k	IIC162
17.460.902-k	IIC055
9.111.492-5	IIC184
7.037.912-k	IIC137
14.664.083-4	IIC137
15.813.332-6	IIC05G
17.952.980-7	TPT088
10.653.490-k	TPT088
21.496.869-k	IIC01E
10.515.757-6	TPT116
7.769.614-8	IIC038
18.984.549-9	TPT01A
19.702.075-k	IIC049
12.421.916-7	IIC07C
12.172.280-1	IIC02D
21.513.828-3	IIC205
15.510.865-7	IIC212
11.174.927-2	IIC04G
8.924.388-2	IIC128
12.075.962-k	IIC212
21.305.301-9	IIC023
9.799.335-1	IIC111
15.092.968-7	IIC058
12.169.661-4	IIC197
6.932.276-k	IIC01A
16.766.422-9	IIC02C
10.741.154-2	TPT066
5.401.020-6	IIC183
15.469.183-9	IIC214
13.071.617-2	IIC05F
19.187.372-6	IIC123
9.848.140-k	IIC111
8.216.749-8	IIC201
19.357.265-k	TPT026
21.148.902-2	IIC206
17.773.024-6	IIC201
14.870.427-9	IIC022
13.750.252-6	IIC036
13.180.345-1	IIC132
15.496.161-5	IIC203
5.443.800-1	TPT018
9.480.588-k	IIC132
9.061.180-1	IIC153
18.763.198-k	IIC081
5.866.791-9	TPT084
17.467.593-7	IIC181
11.429.401-2	IIC081
15.670.877-1	IIC091
11.875.263-5	IIC07E
13.949.293-5	IIC105
8.722.365-5	IIC06A
19.528.886-k	IIC03F
9.299.830-4	IIC095
17.922.756-8	IIC125
21.905.909-4	TPT02A TPT02B
14.351.662-8	IIC215
10.196.552-k	IIC192
17.942.754-k	IIC023
11.310.988-2	IIC018
12.063.749-5	IIC04B
6.418.733-3	IIC01G
8.837.581-5	IIC134
6.769.498-8	IIC115
9.361.021-k	IIC107
12.006.077-5	IIC214
9.457.196-k	IIC166
19.613.219-8	IIC015
8.510.637-6	IIC02B
13.986.425-5	IIC113
18.283.080-1	IIC141
11.633.407-k	IIC211
6.244.205-k	IIC168
14.282.835-9	IIC05A
11.530.003-2	IIC151
14.796.442-k	IIC068
16.929.204-3	IIC068
17.099.316-k	IIC07G
18.443.304-4	TPT033
16.658.156-7	IIC026
8.196.369-k	IIC218
20.316.162-k	TPT02L
15.382.330-8	IIC064
9.691.743-k	IIC218
13.962.489-k	TPT116
6.311.676-9	TPT026
19.088.710-3	IIC122
16.452.060-9	IIC07G
7.310.436-k	IIC063
18.415.740-3	IIC195
6.055.613-k	IIC02E
6.360.010-5	IIC168
13.331.877-1	IIC162
13.711.625-1	TPT132
11.818.146-8	IIC022
14.511.367-9	IIC067
12.652.013-1	IIC137
14.222.531-k	IIC061
8.499.676-9	TPT02O TPT02N
12.612.666-2	TPT031
7.906.708-3	IIC154
19.621.514-k	TPT073
13.494.023-9	IIC197
11.481.881-k	IIC067
15.813.729-1	IIC168
17.002.118-5	IIC017
15.060.588-1	IIC134
16.366.272-8	IIC028
20.761.580-3	IIC053
8.487.457-4	IIC104
17.397.781-6	IIC204
16.764.364-7	IIC167
20.318.032-2	IIC193
16.903.714-k	IIC181
19.027.784-4	TPT091
11.051.710-6	IIC138
19.657.370-4	IIC197
6.499.510-3	IIC03G
6.710.606-7	IIC203
5.038.848-4	TPT068 TPT067
21.727.449-4	IIC083
17.345.600-k	IIC215
9.498.957-4	IIC217
6.715.228-k	TPT10A
19.520.224-9	IIC163
6.455.665-7	IIC192
15.488.319-3	IIC132 IIC133
20.672.185-5	IIC184
10.943.614-3	IIC153 IIC09D
18.818.936-9	IIC134
18.276.139-7	IIC04F
18.588.360-4	IIC166
19.827.802-5	IIC181
21.634.829-k	IIC192
10.090.274-5	TPT013
15.342.343-1	IIC136
5.592.451-1	TPT136
15.321.761-k	IIC181
6.352.380-1	IIC141
15.581.292-3	IIC077
11.755.705-7	TPT01B
10.046.231-1	IIC09F
16.594.266-3	IIC04F
7.228.529-8	IIC194
15.206.288-5	TPT121
11.323.285-4	TPT019
11.641.738-3	IIC07G
21.622.478-7	TPT024 TPT025 TPT026
17.372.675-9	IIC01A
10.371.402-8	IIC154
8.173.108-k	IIC02C
14.262.294-7	TPT105
18.477.528-k	IIC07F
10.257.693-4	IIC108
12.291.885-8	IIC014
19.775.425-7	IIC153 IIC09F
11.156.980-k	IIC182
16.617.693-k	IIC216
9.097.940-k	IIC218
9.740.582-4	IIC122
5.575.225-7	IIC218
15.710.222-2	IIC053
5.908.894-7	IIC09F
16.192.084-3	IIC203
20.301.933-5	IIC218
12.048.830-9	IIC216
20.853.933-7	IIC076
18.256.745-k	IIC206
6.151.023-k	IIC208
18.445.593-5	IIC141
18.717.064-8	IIC104
5.186.325-9	IIC181
7.966.636-k	IIC102
21.307.270-6	IIC123
20.835.673-9	IIC042
8.043.282-8	IIC01B IIC01C
21.681.758-3	IIC091
15.616.631-6	IIC215
13.022.738-4	IIC127
16.549.863-1	TPT069
18.051.951-3	IIC142
13.456.096-7	IIC02G
17.364.167-2	IIC07B
17.983.051-5	TPT013
17.135.388-2	IIC05F
6.701.321-2	TPT01F
5.426.454-2	IIC088
5.931.488-2	IIC09F
8.337.200-1	IIC087
9.391.429-5	IIC206
17.770.233-1	IIC206
8.057.194-1	IIC094
12.997.489-3	IIC124
21.650.843-2	IIC02E
10.396.735-k	IIC137
16.305.324-1	IIC217
14.001.701-9	TPT08G
9.889.070-k	IIC09C
9.688.331-5	IIC063
20.233.521-7	IIC061
14.524.068-9	IIC218
8.965.513-7	IIC028
21.265.593-7	IIC033
16.166.387-5	IIC115
19.145.263-1	IIC071
21.563.221-k	IIC017
16.765.358-8	IIC114 IIC213
9.775.838-7	IIC084
18.536.402-k	IIC135
18.744.343-1	IIC214
15.445.376-8	IIC032
17.834.684-9	IIC217
6.385.576-6	IIC126
16.169.533-5	IIC217
11.179.767-6	TPT01E
18.357.755-7	IIC088
16.885.228-2	IIC166
17.630.611-4	IIC014
11.448.830-5	TPT076
14.348.150-6	IIC058
8.964.328-7	IIC132
21.192.417-9	IIC03F
6.583.108-2	IIC168
7.582.774-1	TPT029
14.600.359-1	IIC125
11.893.150-5	IIC018 IIC017
18.856.876-9	IIC11E
19.774.126-k	TPT126
19.006.712-2	IIC211
11.027.821-7	IIC217 IIC11C
14.645.145-4	IIC154
20.548.883-9	IIC138
14.838.343-k	IIC046
14.437.330-8	IIC161
13.832.055-3	IIC05A
21.328.210-7	IIC177
20.731.134-k	IIC09A
5.183.783-5	IIC087
18.152.453-7	IIC216
20.097.312-7	IIC218
12.657.889-k	TPT138
5.923.825-6	IIC04D
19.353.709-k	IIC206
13.417.721-7	IIC046 IIC045
9.915.034-3	IIC131
19.644.029-1	IIC082
13.167.443-k	IIC167
16.821.289-5	IIC143
15.726.538-5	IIC212
18.170.423-3	IIC11D
8.465.133-8	IIC142
19.073.764-k	IIC153
16.240.992-1	IIC168
11.943.869-1	IIC215
7.593.733-4	IIC215
14.445.917-2	IIC181
21.929.938-9	IIC076
18.293.979-k	IIC06G
7.655.763-2	IIC097
15.415.466-3	IIC11E
15.088.315-6	TPT10D
20.705.850-5	IIC02C
18.569.960-9	IIC154
10.741.129-1	TPT02F
7.157.993-k	IIC171
7.360.298-k	IIC165
17.665.027-3	IIC203
19.536.780-9	IIC117
11.054.591-6	IIC125
14.189.961-9	IIC042
5.181.414-2	IIC08D
16.622.279-6	IIC137
11.936.532-5	IIC205
16.874.972-4	IIC165
8.428.402-5	IIC073
20.129.488-6	IIC03A
12.931.405-2	TPT03A
19.371.284-3	IIC196
16.442.247-k	IIC116
19.432.304-2	IIC118
8.755.796-k	IIC09D
12.650.938-3	IIC08B
16.087.821-5	IIC166
7.647.997-6	IIC154
11.246.474-3	IIC161
18.904.680-4	IIC144
7.455.469-5	IIC208
5.842.101-4	IIC183
12.165.627-2	IIC211
15.577.866-k	IIC104
10.964.429-3	IIC05G
18.025.349-1	IIC04A
5.063.270-9	IIC06B
21.593.601-5	IIC178
12.079.635-6	IIC032
10.685.767-9	IIC045
17.273.245-3	TPT052
18.711.865-4	IIC072
17.247.769-k	IIC031
7.289.975-k	IIC054
16.936.278-5	IIC062
15.135.654-k	TPT08G
18.813.526-9	IIC048 IIC047
13.000.421-k	IIC03A
8.569.061-2	IIC198
18.761.034-6	IIC103
13.155.597-k	IIC142
15.608.772-6	IIC011
7.204.522-k	IIC137
8.199.926-k	IIC048 IIC047
17.447.915-1	IIC01C
7.796.287-5	IIC105
18.660.634-5	TPT071 TPT072
8.715.877-2	TPT01C
12.617.037-8	IIC125
16.305.665-8	IIC016
20.991.385-2	IIC08G
21.197.309-9	IIC142
7.167.135-6	IIC202
20.041.550-7	IIC01E
13.833.673-5	IIC116
7.600.082-4	IIC087
19.445.489-9	IIC081
8.420.024-7	TPT087 TPT088
16.228.841-5	IIC02C
5.118.183-2	IIC167
5.783.673-3	IIC01A
9.686.501-5	IIC033
18.466.648-k	IIC208
12.631.114-1	IIC04C
5.480.289-7	IIC182
19.626.871-5	IIC052
6.203.070-4	IIC11E
5.608.722-2	IIC131
21.358.553-3	IIC09G
12.702.587-8	IIC06F
21.826.630-4	TPT076
13.251.817-3	IIC204 IIC205
19.477.409-5	IIC198
11.815.773-7	TPT135
21.952.993-7	IIC11E
16.219.569-7	TPT10A
20.580.849-3	IIC183
13.114.907-7	IIC192
15.489.469-1	IIC06G
7.218.678-8	IIC08E
10.787.535-2	TPT01D
18.944.264-5	IIC099
21.000.232-4	IIC05G
19.593.604-8	TPT083 TPT084
14.591.346-2	IIC154
21.941.734-9	IIC032
7.099.017-2	IIC103
12.912.970-k	IIC203
6.294.719-5	IIC077
10.565.143-k	TPT111
12.445.154-k	IIC03A
16.996.692-3	IIC171
7.217.106-3	IIC161
21.773.419-3	IIC011
20.559.235-k	IIC151
10.858.820-9	IIC02D
12.381.867-9	IIC172
19.880.555-6	IIC172
20.295.115-5	IIC131
14.595.311-1	IIC01F
8.790.892-5	TPT08C
5.659.782-4	IIC025
12.669.778-3	IIC161
19.581.150-4	TPT08A
13.590.936-k	IIC01A
18.723.459-k	IIC07E
12.922.200-k	IIC126
19.437.502-6	IIC033
16.383.637-8	IIC07F
16.762.319-k	IIC11A
13.681.573-3	TPT02B
12.131.021-k	IIC205
9.222.712-k	IIC173
19.510.141-8	IIC013
17.325.814-3	IIC044
8.577.090-k	IIC033
12.604.685-5	IIC095 IIC151
13.706.374-3	IIC119
6.887.112-3	IIC153
12.695.721-1	IIC142
6.883.882-7	IIC178
8.223.704-6	IIC207
7.122.803-7	IIC181
5.673.247-k	IIC198
6.050.728-7	IIC154
9.192.563-k	IIC126
12.089.350-5	IIC01G IIC01F
7.782.057-4	IIC073
6.835.774-8	IIC122
17.756.277-7	IIC194
10.543.812-5	IIC215
13.905.903-4	IIC162
7.361.932-7	IIC11D
13.929.249-9	IIC091
11.712.561-k	IIC173
19.559.966-1	IIC171
10.463.100-2	IIC023
15.486.454-7	IIC093
13.949.904-2	IIC173
16.968.382-4	IIC135
12.877.693-1	IIC09F
12.492.909-1	IIC078
21.097.996-4	IIC049
19.545.300-4	IIC064
17.321.447-2	IIC216
5.055.207-1	IIC137
5.404.274-4	IIC216
9.797.327-k	IIC01E
11.705.087-4	IIC094
14.231.540-8	IIC211
8.856.271-2	IIC162
7.877.345-6	IIC055
19.405.476-9	IIC154 IIC09G
18.325.289-5	IIC133
6.098.355-k	IIC045
16.631.930-7	IIC016
8.143.575-8	IIC132
11.035.125-9	IIC211
16.293.094-k	IIC09C
20.950.752-8	IIC02B
9.939.557-5	TPT017
11.726.167-k	IIC207
7.932.564-3	IIC216
10.201.393-k	IIC047
18.342.251-k	TPT096
7.922.073-6	IIC182
20.570.572-4	IIC062
9.539.175-3	IIC163
16.467.009-k	IIC201
18.157.175-6	IIC151
20.602.175-6	IIC161
14.730.376-9	IIC014
5.430.085-9	IIC191
19.784.035-8	IIC177
21.720.424-k	IIC194
19.031.972-5	IIC137
10.620.566-3	IIC05E
13.835.748-1	IIC05A
10.546.066-k	IIC124
6.023.129-k	IIC211
19.277.736-4	IIC202
15.186.806-1	IIC05C
21.970.213-2	IIC215 IIC11B IIC214
20.658.239-1	IIC01C
14.829.723-1	IIC119
10.479.225-1	IIC191
14.847.300-5	IIC013 IIC014
11.943.507-2	TPT06C
19.608.231-k	TPT02J
21.370.471-k	TPT053
13.541.322-4	IIC095
19.613.153-1	IIC214
13.885.932-k	IIC024
9.668.742-7	IIC178
9.211.886-k	IIC082
5.180.573-9	IIC195
12.094.908-k	TPT021
14.730.998-8	IIC162
19.696.267-k	IIC018
12.938.114-k	IIC08D
8.645.142-5	IIC09B
11.319.199-6	IIC184
7.706.160-6	TPT087
9.698.576-2	IIC101
11.619.411-2	IIC057
13.718.849-k	IIC08A
16.654.198-k	IIC058
8.718.664-4	IIC067
6.114.120-k	IIC106
19.389.344-9	IIC152
11.803.497-k	IIC195
14.230.428-7	IIC172
21.263.890-k	IIC205
12.288.066-4	IIC168
17.997.554-8	IIC133
21.400.750-9	IIC06D
16.910.832-3	TPT111
17.586.212-9	IIC032
7.467.105-5	IIC207
21.244.468-5	IIC217
15.138.799-3	TPT01C
21.088.433-5	IIC175
15.631.691-1	IIC168
13.589.782-5	IIC182
18.784.273-5	TPT123
19.409.129-k	IIC197
14.594.051-6	IIC216
8.774.082-k	IIC02A
18.397.796-2	IIC183
12.802.815-3	IIC049
12.289.035-k	IIC126
11.027.818-7	IIC133
12.803.256-8	IIC134
12.766.941-4	IIC122
20.883.482-7	IIC202
7.916.018-k	IIC131
20.035.186-k	IIC06D
17.209.717-k	TPT012
9.648.884-k	IIC067
12.944.975-6	IIC08G
7.978.617-9	IIC207
21.990.004-k	TPT137 IIC01F
18.191.767-9	IIC091
18.811.861-5	IIC026
15.629.689-9	IIC07C
5.344.247-1	IIC123
9.964.143-6	IIC181
16.153.693-8	IIC036
16.360.290-3	IIC142
13.895.863-9	IIC171
5.602.215-5	IIC175
6.602.771-6	IIC138
13.557.538-k	TPT071
19.922.526-k	TPT076
17.305.703-2	IIC066
21.762.225-5	IIC07E
14.420.248-1	IIC198
11.738.263-k	TPT105
21.351.330-3	IIC177
12.059.558-k	IIC087
21.351.898-4	IIC183
20.327.997-3	IIC02G
15.051.430-4	IIC07A
7.944.835-4	IIC02A
20.363.632-6	IIC135
20.707.058-k	IIC05C
12.778.507-4	IIC151
12.902.033-4	IIC181
20.440.173-k	IIC085
9.109.279-4	IIC154
11.152.146-8	IIC172
20.500.859-4	IIC05A
12.425.971-1	IIC05A
12.519.296-3	IIC131
5.787.981-5	IIC152
10.259.453-3	IIC203
11.693.096-k	IIC031
19.437.170-5	IIC011
7.482.310-6	TPT03A
13.326.432-9	IIC174
15.195.133-3	IIC131
19.662.851-7	IIC095
9.047.977-6	IIC205
8.051.562-6	IIC11E
10.159.387-8	IIC078
21.913.673-k	IIC071
11.867.944-k	IIC06A
7.245.051-5	IIC01D
8.897.539-1	TPT06E
9.789.771-9	IIC09D
7.703.381-5	IIC08F
5.015.808-k	TPT095
7.984.186-2	IIC052
17.886.337-1	IIC062
17.184.560-2	IIC176
8.730.836-7	TPT093
18.758.170-2	IIC176
16.011.756-7	TPT083
20.110.158-1	IIC046
18.966.812-k	TPT018
16.640.231-k	IIC173
18.977.042-1	IIC207
11.157.285-2	IIC182
7.435.909-4	IIC164
7.621.634-7	IIC142
21.180.130-1	IIC125
18.067.632-5	IIC064
18.534.208-5	IIC193
9.530.431-1	IIC214
21.220.348-3	IIC035
6.049.266-2	TPT08F
18.704.537-1	IIC073
7.652.893-4	IIC01B
7.317.891-6	IIC068
15.582.780-7	IIC107
9.816.041-8	IIC104
20.108.819-4	IIC086
7.158.566-2	IIC131
5.511.952-k	IIC174
